Pitch,Yaw,Roll,label
0.0213996031634824,-0.0006317017526729,0.0590192449843919,24
0.0192287714451438,-0.0029106235239178,0.0593077165693128,24
0.0171049122238725,-0.0060775770472587,0.0632897253194662,24
0.0157301817416744,-0.0092598146527069,0.0657937132869417,24
0.0153928677448499,-0.0110867915150388,0.0682940494238896,24
0.0140641295839701,-0.0109778533817837,0.0698750882766651,24
0.0131162813897066,-0.0098162466439064,0.0746585741067518,24
0.0147126319699271,-0.0108595039971813,0.0736493451681477,24
0.0125175389439558,-0.0109097124156603,0.07390915977064,24
0.0110434203174419,-0.0140397273478713,0.07404088322982,24
0.0096906326617339,-0.0160473065605921,0.075177896757379,24
0.0059195413392563,-0.0169808461706581,0.0763547194846016,24
0.0049058427433292,-0.0119121834155463,0.0757982947146596,24
0.0064334137057645,-0.0158008666525398,0.0782045768914694,24
0.0080820304087325,-0.0171712220668671,0.0828031276113587,24
0.0089336302536727,-0.0160279998805862,0.0831989799618338,24
0.0105110805585298,-0.0187251389850929,0.0793918320452948,24
0.0162372514094611,-0.0229022762982891,0.0799372664959783,24
0.0201188648611149,-0.02199777209289,0.0806280105768179,24
0.0219550718972322,-0.0217337551489577,0.0775800520277644,24
0.0255671638345288,-0.0241147454378839,0.0794555018978608,24
0.0290432878176777,-0.0214223789011371,0.0861196959433999,24
0.0313096813479652,-0.0210796133470051,0.0861389545015106,24
0.0308037603587148,-0.0228420828595186,0.0879995982490719,24
0.0297097909438704,-0.0204972861303772,0.0894325083413121,24
0.0255149428928136,-0.0222797639243869,0.0887816306766516,24
0.0232751909780147,-0.0245458002950924,0.0899748292553102,24
0.0227256357505939,-0.0217004757017188,0.0901441282270618,24
0.0220011540812496,-0.0236385346811504,0.0899456333991596,24
0.0196191903271878,-0.0214206757302694,0.0856884945136341,24
0.019914676473838,-0.0189140925557943,0.0887373081250442,24
0.0210560992665382,-0.0170381601280834,0.0897931387760902,24
0.0218264481652338,-0.0153750829974444,0.0889226560903531,24
0.0165688923731168,-0.0176770837275006,0.0902958988138758,24
0.013070205117689,-0.0183835804299595,0.0880637124664665,24
0.0120332644852244,-0.0156724795601391,0.0878914305738599,24
0.0148780322859471,-0.0130994720570423,0.0878175132207293,24
0.0156627118650012,-0.0136040765394604,0.0879496315202905,24
0.0164552233155264,-0.0135110496418058,0.0869842992969539,24
0.017245352563155,-0.0158284304793177,0.0859159880310458,24
0.0160403498381749,-0.0168168968574428,0.0876467276888215,24
0.0168342791273514,-0.018604024963501,0.0874077690027908,24
0.0158419380602842,-0.0238280356923795,0.0878066063800813,24
0.0165086515502612,-0.0257312096157716,0.0853759107120918,24
0.0171218417072113,-0.0201902430471485,0.0863827455584136,24
0.0181609864536349,-0.0158634253603404,0.0881719973391167,24
