Pitch,Yaw,Roll

0.23785933613288834 ,0.08189729683335555 ,-0.6606295875450678
0.22374969436707492 ,0.07793480771499009 ,-0.6785363490376394
0.22532484273277548 ,0.07418576430325652 ,-0.669362308862367
0.21098663213978877 ,0.07263078479177429 ,-0.6694901879038734
0.1986189258784291 ,0.07581024079420265 ,-0.6710167279703317
0.19247448459405583 ,0.07585480468357081 ,-0.6759012144728299
0.1921081257889004 ,0.08030202208935154 ,-0.6796270176073186
0.19449317148094328 ,0.08547985125764086 ,-0.6768713382848175
0.1961085279448523 ,0.08357432854253043 ,-0.6791347510574532
0.1918370490532667 ,0.07751690563206999 ,-0.6784418581553153
0.1871859462362647 ,0.07820899758895244 ,-0.6789969733742772
0.18807830219265137 ,0.08078336153910663 ,-0.677033947703149
0.18785984042280698 ,0.08173432234647296 ,-0.6776388518292775
0.18770570055220254 ,0.08525242365940763 ,-0.6751553553753934
0.18664241033146356 ,0.08766067755435057 ,-0.6738810481770464
0.1835525967595756 ,0.08574044257538567 ,-0.6742243887856958
0.18166888209925852 ,0.08347529873741495 ,-0.6756663092306957
0.18152048287686173 ,0.08545617271029418 ,-0.6764525113052371
0.1802992429273408 ,0.0886778574042314 ,-0.6777681077122727
0.1798435051310562 ,0.09186758905351863 ,-0.6774972055860892
0.18014250660004413 ,0.09337081597537328 ,-0.6769493142212976
0.17846626225202797 ,0.09216266738501867 ,-0.6771922739091578
0.17623683246879934 ,0.0940183611419216 ,-0.677758658253509
0.17241812657226696 ,0.0993875210272128 ,-0.6771517655980807
0.16959357681900378 ,0.09634767697474399 ,-0.678189363859026
0.16983029984866374 ,0.09405189506386923 ,-0.6792545014468088
0.17002829923698945 ,0.09483379843706974 ,-0.6788233547163497
0.16850068230688148 ,0.09615240309725866 ,-0.6787153733747368
0.16612393302891562 ,0.09823359026237721 ,-0.6776470695588404
0.16412382199990103 ,0.09497914080025723 ,-0.6781887597638304
0.16082482642708595 ,0.08906033190917785 ,-0.6795584226353203
0.15516813451811895 ,0.08752453710813113 ,-0.6800853124159981
0.1549917179049275 ,0.08946213902341311 ,-0.6793920764770169
0.15697595470856013 ,0.08431937667609342 ,-0.6798948994726334
0.16024128804262436 ,0.08265714098962247 ,-0.6789139031386149
0.1585081085168764 ,0.08736203556414092 ,-0.6776694949545312
0.15506390539609174 ,0.09196621151050464 ,-0.6772302715380486
0.1534929983085943 ,0.09196851727801802 ,-0.6786729117676666
0.15414348594339286 ,0.0917793963344681 ,-0.6795733488641803
0.15624787639930407 ,0.09041367626054403 ,-0.6805412244443615
0.15673804391084586 ,0.09037617466632301 ,-0.6802251418081731
0.15513314734789244 ,0.0911050898980641 ,-0.6802325231913857
0.15447302032039456 ,0.09220805898811202 ,-0.6806731483518866
0.15629578268025718 ,0.09183690608612492 ,-0.6799447157426984
0.15766441806273498 ,0.09005899012616603 ,-0.6816631111047323
0.15828418954164222 ,0.09232581052327543 ,-0.6813201004413975
0.15701690541829194 ,0.0962175663177852 ,-0.6813304405966472
0.15580589013846113 ,0.09611097094514166 ,-0.682200600268608
0.15531435518627296 ,0.09124010115458098 ,-0.682846364984992
0.15437721232660642 ,0.08740366644363355 ,-0.6834559759257417
0.15013210482102296 ,0.08866485840881502 ,-0.6836942599066448
0.15229311798280595 ,0.094407043079204 ,-0.6820387713757078
0.15136652793029534 ,0.09504854086320173 ,-0.6832271631226049
0.15015329531095017 ,0.0941896243193112 ,-0.68392784062951
0.1476989827163938 ,0.09238012933127798 ,-0.6858327793187892
0.14524998354244642 ,0.09083598879022656 ,-0.6872272136453872
0.14677873504780745 ,0.09031024941634172 ,-0.6860071023237769
0.1463989363338654 ,0.09008881341159583 ,-0.6852072909811948
0.14492212143294414 ,0.09135669860302746 ,-0.685586289601863
0.14342471787916664 ,0.09487366385808936 ,-0.6852078868654079
0.14128736727495178 ,0.09694078935025648 ,-0.6857162672101943
0.14197086460038624 ,0.09704871784192241 ,-0.6861305196276675
0.1430813458337593 ,0.09632286765257661 ,-0.6858385973592062
0.14377931475836356 ,0.09687518600408765 ,-0.684559196649868
0.1386011112165377 ,0.10009528343707055 ,-0.6832584558025127
0.13411110831021453 ,0.09983857717356735 ,-0.6836705424825356
0.1291877045161087 ,0.09850920878800495 ,-0.684387418116237
0.12805192928651038 ,0.09510564867297422 ,-0.6845718644242097
0.12743257122276794 ,0.08733436866719195 ,-0.6842686167964398
0.1284521161594683 ,0.07684613566770823 ,-0.6879452921844044
0.13189683837682306 ,0.06575461186816997 ,-0.6939332865609854
0.1345641896273941 ,0.05341083142972313 ,-0.6982389268784227
0.13664402694421507 ,0.044946928070652835 ,-0.7023049453001542
0.13639727788224915 ,0.03945633958081391 ,-0.7021011688918207
0.13634186782770874 ,0.03148896867379293 ,-0.7032244897301113
0.13635547679423557 ,0.028741891874698534 ,-0.7024739627310068
0.13622359390638783 ,0.033772975196953714 ,-0.7006985618808564
0.13663853478451676 ,0.04047978157359453 ,-0.6983691707154315
0.13570253823345238 ,0.045028172154932995 ,-0.696717145727915
0.13060610602856612 ,0.03924696031178397 ,-0.6975217745954373
0.12511036431869568 ,0.032771910309404226 ,-0.6981861844407212
0.12107009080150966 ,0.0389701618313658 ,-0.6964250055928476
0.11937184880505199 ,0.038957988382871726 ,-0.6968063832561723
0.119663387270863 ,0.04399679490571732 ,-0.6970339958638572
0.12119204184167424 ,0.045563423272353375 ,-0.6957265945953665
0.11783129927698045 ,0.045842712398275774 ,-0.6951349252717899
0.11859795361011771 ,0.05189246583785924 ,-0.6932584342880839
0.11888763429881391 ,0.05382923341299879 ,-0.6917996259088467
0.12055607319981598 ,0.05409238565058192 ,-0.6905035786331878
0.1183317835512574 ,0.05781729952754903 ,-0.689552780391049
0.11739312631566205 ,0.06058911391087504 ,-0.6894319816610893
0.11676918188715592 ,0.05659833543176947 ,-0.6907754262740672
0.11509371748982807 ,0.0517436817714596 ,-0.6924343017623756
0.11330363680627234 ,0.05428221276210302 ,-0.6913143419171964
0.1142618762907463 ,0.051378961701027986 ,-0.6923895296744946
0.11432260275010349 ,0.04876816385247477 ,-0.6942042042047959
0.1121603883766495 ,0.05223036872966654 ,-0.6924537182171453
