Pitch,Yaw,Roll,asana_id
0.0137036761748682,0.001025648262864,-0.1494086172997599,YFA0013
0.0121098775592645,0.0020585159738889,-0.1535503233711982,YFA0013
0.0089657307040372,0.0016411982759286,-0.1489468899407089,YFA0013
0.01361974402161,0.0007757159432971,-0.1507315183764238,YFA0013
0.0224495854369428,0.0010754087860588,-0.1528940847431213,YFA0013
0.0212111250865778,-0.0005277949777716,-0.1511330130347059,YFA0013
0.0229203163983286,-0.0014383548034015,-0.150101659624037,YFA0013
0.0209622435019071,-0.0031471479130895,-0.1494938304866507,YFA0013
0.0153173445171856,-0.0058503888737213,-0.1515187841364182,YFA0013
0.0164024272670264,-0.0078321625388346,-0.1504650902330295,YFA0013
0.0174776166631212,-0.009255844564085,-0.1491198928992101,YFA0013
0.0189933574365342,-0.0106850031799327,-0.148064056791221,YFA0013
0.018051470739002,-0.0118891842507971,-0.1468758967705926,YFA0013
0.0201699461185741,-0.0120620115407865,-0.1439716013459249,YFA0013
0.0219209366552761,-0.0123030671696423,-0.1433624476746184,YFA0013
0.0155741387720144,-0.010505781276907,-0.1449035909118042,YFA0013
0.018326643132676,-0.0124202419879182,-0.1415600953049206,YFA0013
0.0193172193036112,-0.0149427734477677,-0.1397528663837194,YFA0013
0.0222483147296163,-0.0145421442289816,-0.1411543050787712,YFA0013
0.0218926911617669,-0.0131864082890113,-0.1458135493619326,YFA0013
0.0259341194429027,-0.014734561676163,-0.1471376745055005,YFA0013
0.022281103665901,-0.0145111087234794,-0.1468484585652879,YFA0013
0.0209480754622703,-0.0156516439721136,-0.1444573997994626,YFA0013
0.0197970023206204,-0.0149134912812902,-0.1444939195788573,YFA0013
0.0207883521017766,-0.0136579685809217,-0.1427055191099368,YFA0013
0.0207668579956094,-0.0132990069664099,-0.1414918755520881,YFA0013
0.0178599082528734,-0.0127060853232168,-0.1412077670199033,YFA0013
0.0187407944389561,-0.0114680820259044,-0.1425603295457708,YFA0013
0.0230543660135565,-0.0128150225784294,-0.1409717196968952,YFA0013
0.0230284760422158,-0.0126848999023922,-0.1414526004109914,YFA0013
0.0226587120277048,-0.0109612484058706,-0.1419439050069097,YFA0013
0.0203328940630171,-0.0121489204430417,-0.1431269430272612,YFA0013
0.0207604316977126,-0.0132363062440674,-0.1410598838824854,YFA0013
0.0181710467444851,-0.0125772442968582,-0.1407685882522037,YFA0013
0.0190114110758385,-0.0086037473585,-0.140423983945981,YFA0013
0.0191172907336285,-0.008440770638966,-0.1427099851062911,YFA0013
0.0212170205055111,-0.0102108668230655,-0.1414064206748332,YFA0013
0.025158960696873,-0.0097808004357301,-0.1422843917424596,YFA0013
0.0239295291101553,-0.0072853147734428,-0.1434962671877514,YFA0013
0.0262658659011459,-0.0058078360251819,-0.1417177943323559,YFA0013
0.0264334315867019,-0.0060582309437231,-0.1442513109680974,YFA0013
0.0243948107534101,-0.0061267172227875,-0.1445137383104731,YFA0013
0.0243324253537159,-0.0077267901970125,-0.1421701291226719,YFA0013
0.02729940206495,-0.0061091935133498,-0.1405990002087272,YFA0013
0.0291142757360689,-0.0056710229475711,-0.1430043863737641,YFA0013
0.0292095743004393,-0.0038374797930175,-0.1407359468782527,YFA0013
0.0269661608446115,-0.0045760825908986,-0.1405862107226795,YFA0013
0.0287708818037111,-0.0055515619784546,-0.1417928708211408,YFA0013
0.0286918508872165,-0.0055055496598874,-0.1421437881232006,YFA0013
0.0318662832005387,-0.0058037442382922,-0.1395906461099434,YFA0013
0.0334727937058873,-0.005877632151237,-0.1396840329270924,YFA0013
0.0304631414019649,-0.0056603081946488,-0.1420247458988304,YFA0013
0.0297154381555618,-0.0045348104645999,-0.1398537186947723,YFA0013
0.0338921375352073,-0.0011852751915508,-0.1381384635534591,YFA0013
0.0355821458304207,-0.0004305161713463,-0.1385220841945195,YFA0013
0.0354140727823616,-0.0012748861987054,-0.140770007733525,YFA0013
0.0392362730008486,-0.0005835429205716,-0.1395451461996066,YFA0013
0.042556545212647,0.0022785175329349,-0.1389515215851039,YFA0013
0.050314387862332,0.0030644728114438,-0.1382986266349322,YFA0013
0.0453541149675418,0.000574332775086,-0.1370613338409642,YFA0013
0.0469548175426874,0.0006283515090082,-0.1376068908327419,YFA0013
0.0469222097776479,-0.0003621676618103,-0.1375649071028792,YFA0013
0.0491027402521833,-0.000408281897797,-0.1379360239430617,YFA0013
0.0502643760349785,0.0012186418207538,-0.1372511009997443,YFA0013
0.0487162982859282,0.0016123390058868,-0.1385985833570633,YFA0013
0.0459442069916505,0.0025580382077063,-0.1415740531565426,YFA0013
0.0469309480301705,0.0054580846999344,-0.1402760603617448,YFA0013
0.0477990062882796,0.0024229900967511,-0.1382653861272879,YFA0013
0.0468690722016281,-0.0013601649607576,-0.1386471063382667,YFA0013
0.0472123831474005,-0.0007558731788215,-0.1390066407267049,YFA0013
0.0469961965637626,0.0001454804279166,-0.1392254965044874,YFA0013
0.0466649721869705,0.0016664401709067,-0.1384003199227702,YFA0013
0.047322608753506,0.0009126456554435,-0.1362418568509662,YFA0013
0.0531844940127616,0.0046206174613258,-0.1349718307921177,YFA0013
0.045586180641571,0.0047875659346417,-0.1354444626675316,YFA0013
0.0396466390119341,0.0057852467532171,-0.1370406428577484,YFA0013
0.04096274719085,0.0049513255782185,-0.1364859734121684,YFA0013
0.0411455787244875,0.0055852657734214,-0.1340504228532806,YFA0013
0.0368757312421413,0.0039417945636509,-0.1356310284315703,YFA0013
0.0406040733439533,0.0063320528847886,-0.132516132084348,YFA0013
0.0414476794486375,0.0056892992800332,-0.1316725661296156,YFA0013
0.0412013670043907,0.0056427220725749,-0.1318400913399905,YFA0013
0.0384967490108596,0.0069293079152628,-0.1338919954911372,YFA0013
0.0401638654239788,0.0072915229295138,-0.1328253744019738,YFA0013
0.0386530625279762,0.0069272052776099,-0.1336466305078449,YFA0013
0.0380151962277751,0.0068327138331402,-0.1328487238908956,YFA0013
0.0390525819969192,0.0059180347348441,-0.1298660921236703,YFA0013
0.0390936487094756,0.0065102343339656,-0.1279857454333476,YFA0013
0.040079578878149,0.0066434443247256,-0.1282848121758963,YFA0013
0.0427031389201798,0.0067859423840934,-0.1260827942764658,YFA0013
0.043134490910887,0.0068857512349119,-0.1262821071066612,YFA0013
0.0428097465449741,0.0068235185723012,-0.1277026627380085,YFA0013
0.0504876839489858,0.0070551503815035,-0.1258746119860292,YFA0013
