Pitch,Yaw,Roll,asana_id
-0.0858443504691054,0.0560786236761995,1.1570036843859104,YFA0021
-0.0729743105084475,0.0522688754639867,1.1657009071030682,YFA0021
-0.0780562122362746,0.0542754414979374,1.160042698803872,YFA0021
-0.0769009488893902,0.0577747821126033,1.1595833306805243,YFA0021
-0.0761172533758393,0.057028555719158,1.1572944224922237,YFA0021
-0.0774809161311273,0.0572986688272006,1.1563190982653204,YFA0021
-0.0773575446406976,0.0573445039512363,1.154028893278553,YFA0021
-0.0770592492294027,0.0532997543029625,1.151423719358115,YFA0021
-0.0749723985906159,0.0470633942246925,1.1497366040920045,YFA0021
-0.0705419456056992,0.0376902886154905,1.1473590750823075,YFA0021
-0.0632642310875899,0.0353608749322234,1.1465985951367033,YFA0021
-0.0612791874935767,0.0295917710880199,1.1440132185304126,YFA0021
-0.0586842898880428,0.0322232850196492,1.144524565949524,YFA0021
-0.0578863574705073,0.0307039564727911,1.1422026350993149,YFA0021
-0.0583884750016354,0.0299524436852823,1.13904984195834,YFA0021
-0.0618065386074684,0.0323076113473065,1.137655832987032,YFA0021
-0.0584179479755749,0.0357913435750896,1.139189140112194,YFA0021
-0.0571908686950867,0.0273443560886613,1.140673861318695,YFA0021
-0.0580074711723663,0.0281126942653813,1.1428605853063862,YFA0021
-0.0588869163840144,0.0296251815304548,1.1445212497293542,YFA0021
-0.0580776286258566,0.0296358452471577,1.1460526261901884,YFA0021
-0.0596835917461591,0.0325246797696399,1.1477690920387686,YFA0021
-0.0607600920527968,0.0312261129315911,1.1488208453673956,YFA0021
-0.0621398935082155,0.0281719919066037,1.1500707118729565,YFA0021
-0.0632254943349428,0.0268880978301904,1.1498410391199347,YFA0021
-0.0647067042824778,0.0259011023110067,1.1504136510004128,YFA0021
-0.0655668750834182,0.0260127835758644,1.1516021999664077,YFA0021
-0.0668675366387408,0.0258652540620421,1.1528692153136044,YFA0021
-0.0697096624568062,0.0246287594915693,1.1536610764375048,YFA0021
-0.0709583151258936,0.0284171296806851,1.1556792579119108,YFA0021
-0.072836896269002,0.027619848385882,1.1569463216813107,YFA0021
-0.0731864090403015,0.0266300604730223,1.1574992739018326,YFA0021
-0.073359487756225,0.0259081602334265,1.1580309819927206,YFA0021
-0.074118006358565,0.0271341940651786,1.1578305006891982,YFA0021
-0.0737287527919646,0.0250346603099591,1.1565734760510809,YFA0021
-0.0729161166018096,0.0252589749008189,1.155299709973888,YFA0021
-0.0723922566294869,0.0259688669597422,1.15508215420531,YFA0021
-0.0716344597791482,0.0267929013403562,1.1536520427362205,YFA0021
-0.0707739902455552,0.0277357296805314,1.1528819905091738,YFA0021
-0.0698974627825518,0.0268206720692182,1.152051844811366,YFA0021
-0.0695026324069262,0.027196380818446,1.1512055337892595,YFA0021
