Pitch,Yaw,Roll,asana_id
-0.2991002665870692,-0.0257481448291863,-0.1704805443379556,YFA0029
-0.2733565594274307,-0.0191726940927564,-0.150186143986974,YFA0029
-0.282443580923374,-0.0141985572291347,-0.1555130321254018,YFA0029
-0.3013263932860449,-0.0077968857051637,-0.164673385438951,YFA0029
-0.3024889729475742,-0.0126448108468137,-0.1656746825248191,YFA0029
-0.2945359195179423,-0.0120377284201452,-0.1619489969326007,YFA0029
-0.2934374707936431,-0.0170528107716503,-0.1634876197589363,YFA0029
-0.3017964939977587,-0.0264260920738622,-0.1648449802451501,YFA0029
-0.2997970679283095,-0.0323654461818389,-0.1616888926823331,YFA0029
-0.293436583757388,-0.0325781079888677,-0.1606231501718095,YFA0029
-0.2921046672513017,-0.0302222870540266,-0.1603863884268603,YFA0029
-0.2938031796645184,-0.0307869490730533,-0.1605683031777235,YFA0029
-0.2926974765380617,-0.0320958949682371,-0.1603737525524527,YFA0029
-0.2882333840830037,-0.0304817265391288,-0.1604991073231428,YFA0029
-0.2869237449026239,-0.0285225173259197,-0.1603211849433569,YFA0029
-0.2869838215504481,-0.0298510351421359,-0.1599439108135039,YFA0029
-0.2846651331488802,-0.0309406938657721,-0.1598399597275905,YFA0029
-0.2815023665935162,-0.0315483960847127,-0.1597121980079156,YFA0029
-0.2805490744026202,-0.0314808653901959,-0.1601553380687844,YFA0029
-0.2800700497284668,-0.0312503555903273,-0.1603659586929935,YFA0029
-0.277562995127476,-0.0311611440291059,-0.1605450147842383,YFA0029
-0.2756893322893645,-0.0312468782559957,-0.1603608657386251,YFA0029
-0.2733698221174708,-0.0309160179117319,-0.161882645667434,YFA0029
-0.2740700986938242,-0.0293670336430664,-0.1636753310736801,YFA0029
-0.271458974710102,-0.0298093767179658,-0.1642126736507741,YFA0029
-0.2704955061378254,-0.031531820273718,-0.1637746666257086,YFA0029
-0.2685664550124758,-0.0325644258179267,-0.1637186225876516,YFA0029
-0.2678233764751141,-0.032866581385146,-0.1645804225537425,YFA0029
-0.2687715763343324,-0.0335533574830246,-0.1639605143533293,YFA0029
-0.2678729810171428,-0.0334862401874281,-0.1634024259327984,YFA0029
-0.2685918599496301,-0.0348028293878439,-0.1627618845453215,YFA0029
-0.2696020990668878,-0.0377601117019944,-0.1633707067539298,YFA0029
-0.2708791231984661,-0.0398547660194718,-0.1638213534480052,YFA0029
-0.2717856931201632,-0.0392924605719222,-0.1646424487334063,YFA0029
-0.2713740774936071,-0.0385117125637171,-0.1650223513169979,YFA0029
-0.2720321598654212,-0.0383958762347168,-0.1646225933027412,YFA0029
-0.2735499364272119,-0.0398391502742242,-0.1652292720108073,YFA0029
-0.2727753311675345,-0.0407006631556345,-0.1648837488396562,YFA0029
-0.2738915302905442,-0.0377569600336248,-0.1642292753997866,YFA0029
-0.2715339933567727,-0.0357206427665113,-0.1652171348038442,YFA0029
-0.2689612928025448,-0.0357546105646191,-0.1643266129681277,YFA0029
-0.2697264862307487,-0.0353783034350516,-0.165826233329331,YFA0029
-0.2694591846205458,-0.0345689617699996,-0.1664085428139191,YFA0029
-0.2669133339601444,-0.0367039978679815,-0.1649751694312599,YFA0029
-0.2661345734599908,-0.0359594937108063,-0.1647028085783019,YFA0029
-0.2674176176053117,-0.0359918041130233,-0.1642986102416841,YFA0029
-0.2680319445394509,-0.0372109540267883,-0.1647539083374726,YFA0029
-0.2658142991208371,-0.0377744110581053,-0.1645774112371951,YFA0029
-0.2655532449737827,-0.0383201744859396,-0.1642226921198334,YFA0029
-0.2633699353188692,-0.0382976593605867,-0.1650175577195527,YFA0029
