Pitch,Yaw,Roll,asana_id
-0.4912695103000097,-0.3602687367394798,-1.2564606648591272,YFA0030
-0.4957629048222016,-0.3511934727198421,-1.2469871360325762,YFA0030
-0.5000119974030973,-0.3539853870915181,-1.247015967761255,YFA0030
-0.4996725670716389,-0.3465141640280352,-1.2382971793437123,YFA0030
-0.5006878071958305,-0.344125705901374,-1.2359913470840325,YFA0030
-0.5026603042327645,-0.3538157457983673,-1.2457801937943764,YFA0030
-0.5057701174460744,-0.360516440649729,-1.251139207447311,YFA0030
-0.5103380961038189,-0.3682419223423345,-1.253155086908006,YFA0030
-0.5134095946371482,-0.3686402761246222,-1.2536490594043752,YFA0030
-0.5133516203347226,-0.3676640564114796,-1.2549599568348793,YFA0030
-0.5124737168995758,-0.3693904268339605,-1.257285576976822,YFA0030
-0.5117180294953817,-0.3646158753356934,-1.2541535091191711,YFA0030
-0.5105183644925021,-0.3622271002278285,-1.2532786564640552,YFA0030
-0.5101987427544412,-0.3643637332969059,-1.2569076083373716,YFA0030
-0.5103066891715916,-0.3602697621530241,-1.2553183732840711,YFA0030
-0.5098054916697511,-0.3551536798613495,-1.2532982032411943,YFA0030
-0.5099685524754217,-0.3558158775340911,-1.2554235683765265,YFA0030
-0.5095916626480428,-0.3533794637401174,-1.2550707017921725,YFA0030
-0.5092322555863076,-0.3589859536105211,-1.258295536168942,YFA0030
-0.5103531134940364,-0.3554032759359418,-1.2549461053261577,YFA0030
-0.5116138923800759,-0.347527243635532,-1.24938469913746,YFA0030
-0.5128750468333679,-0.3420367292060613,-1.2466008610467674,YFA0030
-0.5118267667447243,-0.3385866607728265,-1.2446397951820742,YFA0030
-0.511131328565215,-0.3341639655833302,-1.2415058703009991,YFA0030
-0.5106236462873263,-0.337626031426093,-1.244732412805306,YFA0030
-0.5119032763292116,-0.3359418553878809,-1.2410280426025575,YFA0030
-0.513336808753118,-0.3285975007410215,-1.2347029175105606,YFA0030
-0.5176310393438266,-0.3316537148440914,-1.236758576708166,YFA0030
-0.521838487998998,-0.3297654424207319,-1.237727664569837,YFA0030
-0.523113869347415,-0.326942171270916,-1.2382977328077054,YFA0030
-0.5245128425669912,-0.3283277214501158,-1.2392329878817083,YFA0030
-0.5275691929864103,-0.3438085726577237,-1.2456360787330156,YFA0030
-0.5317438026886914,-0.3745174157976053,-1.257389564624786,YFA0030
-0.5269223899953439,-0.387452619468339,-1.2622480457088396,YFA0030
-0.520082798227947,-0.3902491586755064,-1.2635140066351778,YFA0030
-0.5183238409888137,-0.3936975631978001,-1.2651798671891863,YFA0030
-0.5178367109262331,-0.3913704783288398,-1.2631933483101716,YFA0030
-0.519611043461504,-0.3877456204740337,-1.2592848381999295,YFA0030
-0.5210880782813838,-0.3929782349750953,-1.26034929876047,YFA0030
-0.5237736694546857,-0.3956109976264622,-1.2600429488397933,YFA0030
-0.5270627614373571,-0.3963664135015667,-1.2577321286782992,YFA0030
-0.5289535916701229,-0.4004851406621451,-1.257564290780209,YFA0030
-0.5305932873851475,-0.4019050373974476,-1.25803320170272,YFA0030
-0.531808452185921,-0.4002610529413014,-1.2569800245203049,YFA0030
-0.5337253724187129,-0.4012041041104099,-1.2572342517195645,YFA0030
-0.537844512710478,-0.3963113340075389,-1.2548835415127406,YFA0030
-0.539767718274657,-0.3907251525902255,-1.2502338822982568,YFA0030
-0.54153930445201,-0.3882554132119472,-1.2480711920990932,YFA0030
-0.5420228728291268,-0.3891763486594922,-1.2486259723370283,YFA0030
-0.543680329163626,-0.3952187939417556,-1.250381510494263,YFA0030
-0.5478943936897432,-0.3889101398999336,-1.2431230552569932,YFA0030
-0.5492245108980499,-0.3803579431618967,-1.2354250856612616,YFA0030
-0.5519849244186176,-0.3786669560102925,-1.23287830985348,YFA0030
-0.5529911456296894,-0.3770797804800179,-1.2300417263936547,YFA0030
-0.5547367016947509,-0.379457794069217,-1.2296843123546402,YFA0030
-0.5566818266737245,-0.3791285704500818,-1.2282133915768334,YFA0030
-0.5568215819496152,-0.3763476250725671,-1.226606757429397,YFA0030
-0.5587835751729957,-0.377649788434548,-1.2265763410862491,YFA0030
-0.5619733330501884,-0.3800948515247619,-1.2266972008538162,YFA0030
-0.5638085261266217,-0.3851188128774394,-1.229331624524161,YFA0030
-0.5630011434996378,-0.3929051866987627,-1.234522368137949,YFA0030
-0.5629412097804481,-0.3952045689592758,-1.2356317154747158,YFA0030
-0.561982833652124,-0.395790545281843,-1.2343563066909058,YFA0030
-0.561844054492997,-0.3956691468788439,-1.233379212202708,YFA0030
-0.5621089138216246,-0.3939998461063574,-1.232042894877444,YFA0030
-0.5629193454715479,-0.3957184592682559,-1.2332610792845162,YFA0030
-0.5639846305166696,-0.3984619538472032,-1.2356317256277305,YFA0030
-0.5655224099227368,-0.4006614932801735,-1.237632762440659,YFA0030
-0.5654614345634374,-0.3957103424845821,-1.2348619276377435,YFA0030
-0.5658204750087124,-0.3937321501163188,-1.231996287165673,YFA0030
-0.5648302123177171,-0.3847547615825819,-1.2259008351659826,YFA0030
-0.5651903146352663,-0.390267633847014,-1.229549844703948,YFA0030
-0.5637411950379629,-0.3899530594027255,-1.2292111177100786,YFA0030
-0.5620908669835836,-0.388952094344373,-1.2272909356301898,YFA0030
-0.5614592769341968,-0.3921574709973661,-1.2290830283236165,YFA0030
-0.5626262790254436,-0.3833664095432159,-1.224391559982288,YFA0030
-0.5665274091608029,-0.3816993661602366,-1.2237466558919408,YFA0030
-0.567823159536709,-0.3804534721377958,-1.224915484869458,YFA0030
-0.5694786102505283,-0.3823608763417768,-1.22825894935474,YFA0030
-0.570408854808861,-0.3779206711391488,-1.2269658870278748,YFA0030
-0.5684831142730146,-0.3677112491334142,-1.2207120451130704,YFA0030
-0.5689980609205936,-0.3639754809751409,-1.2176480654750017,YFA0030
-0.5689406449826241,-0.3618417626629601,-1.2174428637564176,YFA0030
-0.5718025808659266,-0.3672732505527827,-1.2202013011223618,YFA0030
-0.5733049146363671,-0.3624170631291826,-1.2172405145557963,YFA0030
-0.5760687415491699,-0.35944593132208,-1.2161920877233157,YFA0030
-0.5770157979400564,-0.3588812298976203,-1.2161746951053594,YFA0030
-0.5774097943138397,-0.3627925637021807,-1.219463453123235,YFA0030
-0.5765553530040448,-0.3618669976314959,-1.218578996171089,YFA0030
-0.5770165530619278,-0.3622457352345066,-1.2185915124968558,YFA0030
-0.5781810451280478,-0.3642286132861742,-1.218525043684093,YFA0030
-0.579107962640424,-0.3613726534721416,-1.2162415757384617,YFA0030
