Pitch,Yaw,Roll,asana_id
0.1330361941966921,0.107503095329784,-1.3587883041570792,YFA0046
0.1249818674174627,0.1161150571553858,-1.3594619637727994,YFA0046
0.1172779814920308,0.1148799612318155,-1.3615138718206483,YFA0046
0.1209284896961584,0.1105945454852217,-1.3586854635531966,YFA0046
0.1292217953443072,0.1059486332858523,-1.362968215979346,YFA0046
0.1299663987697464,0.1070467482286195,-1.3622585126486548,YFA0046
0.1328529442303552,0.1115219505944889,-1.3600688226352926,YFA0046
0.1326238584649318,0.1143462285802639,-1.3610749215972628,YFA0046
0.1337122977947806,0.1131478452623686,-1.3640708219349087,YFA0046
0.1344610287214802,0.113817407036258,-1.366476742091734,YFA0046
0.1356869509970105,0.1224558591942495,-1.3642704872340274,YFA0046
0.1359092604599108,0.1291864506453679,-1.3639222921722058,YFA0046
0.1357253233537577,0.131370800780985,-1.3660200965493798,YFA0046
0.132965230272863,0.128953684604518,-1.3672855775743264,YFA0046
0.1353002931172156,0.1263464722671187,-1.3723894664324336,YFA0046
0.1336226860443975,0.132140178782247,-1.3706992119581245,YFA0046
0.1296444193104481,0.13626324871138,-1.367728384739905,YFA0046
0.1352283971977034,0.1397474875223901,-1.367293237689435,YFA0046
0.1316454710449777,0.1404166830333159,-1.3679319139420316,YFA0046
0.1317347351809618,0.1393498950515311,-1.3719091233441951,YFA0046
0.12790318634637,0.1378855743544764,-1.371675829148125,YFA0046
0.1306819205751053,0.1363035595475753,-1.369900831703628,YFA0046
0.1318294981337335,0.1382957626805205,-1.3702157224237788,YFA0046
0.1282241017938604,0.13626617374514,-1.3665609284671123,YFA0046
0.1277659038532435,0.1298586155398852,-1.3654629715570088,YFA0046
0.1334588455465034,0.1244863210670925,-1.372659024307099,YFA0046
0.1316337534549098,0.12263289621994,-1.373929137779533,YFA0046
0.1281190336524119,0.1279054695903019,-1.3689768947169805,YFA0046
0.1261087084866799,0.133263293857222,-1.3693791060260632,YFA0046
0.1241118056626255,0.1336305645366145,-1.3692534406636636,YFA0046
0.1254835001827741,0.1325521871464973,-1.3702625473724377,YFA0046
0.124905535005397,0.1297721391678042,-1.372785575498595,YFA0046
0.1260409687535217,0.1286355404837879,-1.372389954008256,YFA0046
0.126064316012556,0.1283886198852394,-1.3712597755057605,YFA0046
0.1261917021400158,0.128813929676684,-1.36927478168059,YFA0046
0.1290855284527396,0.1289009001984443,-1.3710760099912218,YFA0046
0.1299449847602591,0.1297159773766188,-1.3718755369129885,YFA0046
0.1326816435248508,0.1345309930039036,-1.3730419297970649,YFA0046
0.1298110185979371,0.1361282399547166,-1.3711385708982975,YFA0046
0.1290154902169224,0.1338393031291745,-1.374428770797642,YFA0046
0.1290939533721429,0.1288384674215021,-1.374196107140517,YFA0046
0.1300281071044927,0.1266978205710645,-1.371095963370356,YFA0046
0.1327869167740441,0.1263649840501993,-1.3707504785574975,YFA0046
0.1311621565879169,0.1255270725420117,-1.368289887916226,YFA0046
0.1290468979056661,0.1285336502925067,-1.3681915690628086,YFA0046
0.1293984065924971,0.1322293424104803,-1.3657113130472027,YFA0046
0.129393261783424,0.1334194688458379,-1.3692518621692793,YFA0046
0.1270435194374675,0.1341249644032472,-1.3718912112328845,YFA0046
0.1260038898405806,0.1375415371266896,-1.36943596216556,YFA0046
0.1283266759457405,0.1372133383986118,-1.3688189020540371,YFA0046
0.1287555462328122,0.1346283807128468,-1.3676686167451175,YFA0046
0.1300107199795084,0.1329073953151846,-1.3685563399614018,YFA0046
0.1284430108935078,0.1357718266444227,-1.3671446477994038,YFA0046
0.1307171072058072,0.13710223608479,-1.3674185401063943,YFA0046
0.1315577312781294,0.1362324793609401,-1.3696831029608345,YFA0046
0.1325575726518224,0.1327210680327947,-1.3702947425122614,YFA0046
0.1313197080042778,0.1290411351089809,-1.372180670322694,YFA0046
0.129696489736425,0.1266163147664119,-1.3716304037607043,YFA0046
0.129220763775618,0.1263567895118036,-1.3699253306742492,YFA0046
0.1281779039707758,0.1265111680072037,-1.3689651349008023,YFA0046
0.1266041140537926,0.1254269857975941,-1.3681178585623135,YFA0046
0.1229575298950056,0.1309875162363357,-1.3664351071013248,YFA0046
0.1202766055416099,0.133304542557605,-1.3602413036953147,YFA0046
0.1226739605066811,0.1304452817760366,-1.360160782694542,YFA0046
0.1209882202595872,0.1232805246273611,-1.365975565362005,YFA0046
0.1215156080007162,0.1197165152191971,-1.3663692547555488,YFA0046
0.123932401914537,0.1237969495067046,-1.3651831983630542,YFA0046
0.1231026433649857,0.1279043518631289,-1.3635766079688292,YFA0046
0.1248911483307285,0.1284126722296399,-1.3686326606620782,YFA0046
0.1252130427888954,0.127122846228452,-1.3738780770514334,YFA0046
0.1241177333471986,0.1287388832761114,-1.3751149832226144,YFA0046
0.1236121770159751,0.1321408337325604,-1.372944127317319,YFA0046
0.1273600900287198,0.1361887385138455,-1.37664853100731,YFA0046
0.1282603873828301,0.1392455184661008,-1.375338877540481,YFA0046
0.1254398281699894,0.1398329189613452,-1.373870825201838,YFA0046
0.1237765308548352,0.1392255320825351,-1.3780602855105268,YFA0046
0.1233724520954897,0.1367570827374256,-1.3814010960077536,YFA0046
0.1242782672416741,0.1381597586794406,-1.378508252890518,YFA0046
0.1240300728007514,0.1388245878022372,-1.3769647911169485,YFA0046
0.1227902994279687,0.1370928559345395,-1.376861872475596,YFA0046
