Pitch,Yaw,Roll

-0.16590527137921984 ,-0.019000388961721956 ,-0.22754539278866187
-0.16702383024277903 ,-0.02030459311519497 ,-0.23231730093019395
-0.16525836007205766 ,-0.01990167153664028 ,-0.22978087081026521
-0.16274299440363127 ,-0.018807331231212476 ,-0.22911108801471203
-0.16308485662228706 ,-0.01792480142245579 ,-0.2299027550365006
-0.1641313551568265 ,-0.015740844532195746 ,-0.22904175204855465
-0.16362772577501425 ,-0.01319393710230486 ,-0.22704243252277484
-0.16289678421867843 ,-0.012009752434527293 ,-0.22709239848879317
-0.1612183389107779 ,-0.012342553927415147 ,-0.2275676180639632
-0.16011471378120418 ,-0.01263556166783875 ,-0.22781889979855197
-0.1603255636920093 ,-0.012297360704768898 ,-0.22768330357987368
-0.1601642136716147 ,-0.012613683125026929 ,-0.22864557869703964
-0.16059463364477186 ,-0.012778409123187267 ,-0.2298128765260453
-0.15980345084278144 ,-0.013726983608135537 ,-0.23019793889093032
-0.1599552259452724 ,-0.013474728449601767 ,-0.22978392053158805
-0.1594048300993847 ,-0.013183463159271897 ,-0.22871342130564642
-0.15990491007970764 ,-0.0127665808459515 ,-0.22881264293413772
-0.16053528151878962 ,-0.013043565212487588 ,-0.22888387819117223
-0.16122244169788605 ,-0.013193465610549288 ,-0.22884272856046622
-0.16055277446519786 ,-0.01308330608995642 ,-0.22893857334427506
-0.15960640751234156 ,-0.012554092521319114 ,-0.22826263593708138
-0.15836917234518597 ,-0.012201538494563832 ,-0.22817203959429858
-0.15794943461273114 ,-0.012216221625640478 ,-0.22857783969148557
-0.1573696506168442 ,-0.012434816421280493 ,-0.22904099658849064
-0.15764401301776992 ,-0.01338014682069747 ,-0.23004394403540557
-0.15792269975007436 ,-0.0143759730575255 ,-0.2307496514967209
-0.15744262996422598 ,-0.014456625863656567 ,-0.2319251260157954
-0.1570911946312672 ,-0.013758391328273712 ,-0.23163659479545332
-0.15658091357644882 ,-0.01285018696227763 ,-0.23143527484590354
-0.15636420263853196 ,-0.013055018179012192 ,-0.23120216317447978
-0.15622883639693932 ,-0.014089245893470506 ,-0.23150169263190662
-0.1560370841151675 ,-0.015296329399117209 ,-0.23188808153157411
-0.15620343880257034 ,-0.016189791537348733 ,-0.23203058175501848
-0.15569168307577025 ,-0.017819348247642395 ,-0.2330157955420416
-0.15704198672609032 ,-0.017406148193698526 ,-0.23382517938878103
-0.15730594668048034 ,-0.015224932226021608 ,-0.23392632434876265
-0.15723091305647452 ,-0.014278537758074148 ,-0.23368454106164693
-0.15701762521508134 ,-0.014419382591237635 ,-0.23360354504480632
-0.15654494336295335 ,-0.015536908335395642 ,-0.23416505964295842
-0.1557984749958618 ,-0.01563506159297887 ,-0.23499614705437083
-0.1559857538370772 ,-0.01534167871291823 ,-0.23556791297269822
-0.1561545072125343 ,-0.014294370564741143 ,-0.23619802201956344
-0.15593957282924595 ,-0.013577156930257135 ,-0.23553528902133197
-0.15675533521054255 ,-0.013892302454433373 ,-0.23503165799697318
-0.1567699037323689 ,-0.01563543833346806 ,-0.2329195918566494
-0.15709828091987232 ,-0.01739597341551544 ,-0.2308987498033706
-0.15705648369378128 ,-0.017593189932009545 ,-0.23011919474558512
-0.15846514001046763 ,-0.017309869186871184 ,-0.22806549749445054
-0.1586147513160085 ,-0.01634304285798899 ,-0.2286753131888479
-0.16202062347076285 ,-0.016364033889203787 ,-0.22912055479402432
-0.1631307887472066 ,-0.01710221762685018 ,-0.22823556787074387
-0.16087535895086108 ,-0.018722308015915522 ,-0.2278399787831763
-0.1605642013526685 ,-0.019867178955632378 ,-0.22873587663294523
