Pitch,Yaw,Roll

-1.1710569091290484 ,0.03906309143707482 ,0.05890032857137904
-1.1704606074238004 ,0.04294181520179614 ,0.06253884349096693
-1.1694802142103358 ,0.044592555303233944 ,0.06446471282982169
-1.1680159444365636 ,0.044704871484930166 ,0.06319238094009849
-1.1651535261021775 ,0.0452586681869082 ,0.06362253030272724
-1.1656432084394195 ,0.04487575242273755 ,0.06324612568190485
-1.1647592628282977 ,0.04953991925296948 ,0.06911788322368231
-1.1650341809901024 ,0.049621054385786616 ,0.07002126567845172
-1.1633102825531842 ,0.04865691671937679 ,0.06848381944152984
-1.161623972981174 ,0.04647029904433128 ,0.065380861846265
-1.1613111909969136 ,0.04685506294718787 ,0.0659493012477079
-1.1559263695018118 ,0.05018163770725018 ,0.07063804513623823
-1.1595205175443366 ,0.04254334590261843 ,0.05995889923662104
-1.1563162665044486 ,0.05042750296759162 ,0.06892703958471358
-1.1551921869186041 ,0.04816566437414957 ,0.06702118458187846
-1.1565671516865623 ,0.04455743702426696 ,0.06221686257104427
-1.1546753000987287 ,0.043230372204572265 ,0.062445633231825996
-1.1567573515843537 ,0.031566194225951895 ,0.04944034222978501
-1.1565528611147842 ,0.033048206964433155 ,0.050751555428596364
-1.1596103267064017 ,0.03742778579528201 ,0.055947668711146537
-1.1570654018045061 ,0.04023363459745562 ,0.061337289433673614
-1.157868968529624 ,0.043392449064478776 ,0.0630108627981813
-1.1513345757058073 ,0.05248117451395187 ,0.07128620636203654
-1.1506925366012275 ,0.03922910764395817 ,0.05564679061965492
-1.1544500116102112 ,0.033601742912673 ,0.0470544561940822
-1.1518432905094385 ,0.03860311306580842 ,0.053784693777701724
-1.1560187439578353 ,0.03840183992472664 ,0.05394213784476178
-1.1515489522306073 ,0.04447381782499796 ,0.05966282626221197
-1.154339359674785 ,0.04278127999861696 ,0.058840171881210594
-1.1516256458149314 ,0.052294967061450114 ,0.0695419270768944
-1.1510453585157434 ,0.05483537205400993 ,0.07123275163822418
-1.1535726149274919 ,0.05174921722491641 ,0.06739943488514394
