Pitch,Yaw,Roll

-0.41983038822110513 ,-2.96009197698272 ,-2.334256750350361
-0.42553924889288786 ,-2.960647945580178 ,-2.3388743312903024
-0.4206858714847896 ,-2.9604607669905216 ,-2.3374122505015023
-0.42153066793406985 ,-2.9601527017526386 ,-2.336579919481304
-0.4246380025037454 ,-2.9581801159999124 ,-2.335885831053833
-0.4277732221215422 ,-2.9558033993568533 ,-2.3354887588253974
-0.4257152435276579 ,-2.955817432066769 ,-2.3370654361021397
-0.42472704416256385 ,-2.955830825191088 ,-2.337792077231355
-0.4236037851384587 ,-2.954835245760571 ,-2.3375342862061412
-0.4232607340747202 ,-2.9538767034002626 ,-2.337018273007344
-0.42273225418871074 ,-2.953087204689513 ,-2.336326542588301
-0.4230517998346527 ,-2.9507911467018406 ,-2.3355558390744844
-0.4203076657862048 ,-2.954244508156388 ,-2.33855879962558
-0.41892932754332135 ,-2.9551806733890253 ,-2.340191838589824
-0.4184734464011348 ,-2.954531832671834 ,-2.340929311754702
-0.4182878689083019 ,-2.956013232819896 ,-2.342163730059458
-0.4171149083844917 ,-2.956948030323747 ,-2.3411756551503107
-0.4166421896603024 ,-2.9557942527233507 ,-2.33756919120286
-0.4176338723613261 ,-2.95549345863594 ,-2.3354130507773476
-0.41765565734005977 ,-2.9573028119878386 ,-2.3363762407100346
-0.4160966154074729 ,-2.9589787008738164 ,-2.3360474223888104
-0.4134698897968982 ,-2.96108664657878 ,-2.33709169347838
-0.4131299995187495 ,-2.961102395335135 ,-2.3387949144711158
-0.4127175773357608 ,-2.9616064236779014 ,-2.3397612235569616
-0.41206364276226454 ,-2.961768283161202 ,-2.338963851804182
-0.4119483574025473 ,-2.9614742739632853 ,-2.3380765983244016
-0.4114190333131361 ,-2.9632657095849577 ,-2.338359582662437
-0.4107049279106426 ,-2.963660651453419 ,-2.337522264659259
-0.4107766825037825 ,-2.965645955351468 ,-2.339715670751099
-0.4117244443248233 ,-2.9659062393309275 ,-2.339880278879607
-0.41118899476240856 ,-2.9659414565177658 ,-2.3403374780555835
-0.40879376365838815 ,-2.968351924930561 ,-2.3393995813878012
-0.4074550377177798 ,-2.969152135895295 ,-2.3374250162388934
-0.40678822809621545 ,-2.9694897453290747 ,-2.3364673455685976
-0.4056009517114229 ,-2.971213957037592 ,-2.3365725356440565
-0.4032873085771383 ,-2.9726683935165577 ,-2.3383992028629703
